date,currency,avg_buy_price,avg_sell_price,mid_price,log_price,log_return,volatility
2025-12-07,USD,1.0004198113207547,1.0626858490566038,1.0315528301886792,0.03106526907529377,,
2025-12-08,USD,0.9991067708333333,1.0642997395833333,1.0317032552083334,0.031211082308062507,0.00014581323276873642,
2025-12-09,USD,0.9979676999218546,1.06398671875,1.0309772093359273,0.030507099393722235,-0.0007039829143402725,
2025-12-10,USD,0.9977727272727273,1.063881989247312,1.0308273582600196,0.030361740247150666,-0.00014535914657156854,
2025-12-11,USD,0.9991493354182955,1.0683338541666667,1.033741594792481,0.03318483652946209,0.0028230962823114214,
2025-12-12,USD,0.9994864583333333,1.0668223958333334,1.0331544270833333,0.0326166727527374,-0.000568163776724688,
2025-12-13,USD,0.99884375,1.06776953125,1.033306640625,0.03276399083612216,0.00014731808338475788,
2025-12-14,USD,0.9976684210526315,1.0671592105263157,1.0324138157894736,0.03189957097878001,-0.0008644198573421469,0.0012583158475188102
2025-12-15,USD,0.9973029434748633,1.06323515625,1.0302690498624316,0.0298199815899203,-0.0020795893888597115,0.001507015187610377
2025-12-16,USD,0.9984809895833333,1.0605583333333333,1.0295196614583333,0.029092345368745234,-0.0007276362211750646,0.001508362803099517
2025-12-17,USD,0.9993477230850224,1.063067386154251,1.0312075546196366,0.030730498662976374,0.0016381532942311393,0.001662321349096629
2025-12-18,USD,0.999906842105263,1.0651544736842105,1.0325306578947369,0.032012738288484506,0.0012822396255081324,0.0012959749463951156
2025-12-19,USD,1.0004243292524095,1.0660223958333335,1.0332233625428715,0.03268339381401659,0.0006706555255320823,0.0013165547433540464
2025-12-20,USD,1.0001177083333332,1.0665674479166667,1.033342578125,0.03279876935555125,0.00011537554153465829,0.0013160528368524314
2025-12-21,USD,0.9993239583333333,1.0681244791666666,1.03372421875,0.03316802750426063,0.0003692581487093824,0.0012617064194875255
2025-12-22,USD,0.9977882261005471,1.06540859375,1.0315984099252735,0.031109453656351684,-0.0020585738479089455,0.0012554397191268808
2025-12-23,USD,0.9984396978379786,1.0664950520833334,1.0324673749606559,0.03195144725276058,0.0008419935964088937,0.001204576384344882
2025-12-24,USD,0.9990026041666666,1.0661114583333333,1.03255703125,0.032038280405076745,8.683315231616806e-05,0.0010765277751165808
2025-12-25,USD,0.9985392029174264,1.06400625,1.0312727264587132,0.030793696202071508,-0.0012445842030052376,0.001071630880721248
2025-12-26,USD,0.9988600000000001,1.061865,1.0303625,0.029910682072147463,-0.0008830141299240452,0.0010274815988692422
