,date,hour,buy_volume,sell_volume,currency,imbalance
76,2025-12-10,14,22447660.0,14323158.0,BOB,0.22094972159716436
77,2025-12-10,15,23792023.0,13726576.0,BOB,0.2682788608391268
78,2025-12-10,16,23462249.0,13153893.0,BOB,0.2815249077852058
79,2025-12-10,17,20459919.0,14567915.0,BOB,0.16820920185929852
80,2025-12-10,18,10883229.0,7793543.0,BOB,0.1654293365041882
81,2025-12-10,19,23815434.0,17684254.0,BOB,0.1477403878313495
82,2025-12-10,20,21846725.0,18585830.0,BOB,0.08065023345667865
83,2025-12-10,21,16655803.0,14368620.0,BOB,0.07372201571645667
84,2025-12-10,22,17831090.0,16637025.0,BOB,0.034642596498241925
85,2025-12-10,23,20181959.0,17121178.0,BOB,0.08205157115874732
86,2025-12-11,0,21607057.0,18691370.0,BOB,0.07235237742654323
87,2025-12-11,1,21870041.0,14997901.0,BOB,0.18639879600548356
88,2025-12-11,2,20998001.0,15546489.0,BOB,0.14917466354024916
89,2025-12-11,3,22359148.0,15715489.0,BOB,0.17449040945551234
90,2025-12-11,4,18776058.0,15319236.0,BOB,0.10138707118935535
91,2025-12-11,5,19591327.0,14078887.0,BOB,0.16371859115596948
92,2025-12-11,6,20415942.0,12992007.0,BOB,0.22222061581810965
93,2025-12-11,7,19012619.0,11175580.0,BOB,0.25960604672044196
94,2025-12-11,8,18965399.0,9858228.0,BOB,0.31596200575312744
95,2025-12-11,9,19551049.0,9673187.0,BOB,0.3380024032108145
96,2025-12-11,10,18022266.0,9922823.0,BOB,0.2898342173825247
97,2025-12-11,11,19645690.0,13047411.0,BOB,0.20182481313106396
98,2025-12-11,12,17010992.0,16400863.0,BOB,0.018260853819699625
99,2025-12-11,13,19752569.0,17547666.0,BOB,0.05911230854175584
100,2025-12-11,14,21324401.0,15654328.0,BOB,0.1533333663252731
101,2025-12-11,15,23620614.0,17420149.0,BOB,0.15108064633203822
102,2025-12-11,16,18653212.0,15133852.0,BOB,0.10416294236160917
103,2025-12-11,17,19416274.0,15054694.0,BOB,0.12652908383657807
104,2025-12-11,18,18531703.0,16008346.0,BOB,0.07305597626685474
105,2025-12-11,19,21987382.0,15937161.0,BOB,0.1595331287182551
106,2025-12-11,20,18650374.0,15140400.0,BOB,0.10387373784335334
107,2025-12-11,21,19719117.0,15785456.0,BOB,0.11079308009140118
108,2025-12-11,22,20711154.0,15584626.0,BOB,0.14124308666186539
109,2025-12-11,23,22048657.0,17350346.0,BOB,0.11924948963810074
110,2025-12-12,0,21202642.0,18138776.0,BOB,0.07787889089305322
111,2025-12-12,1,19909377.0,20201204.0,BOB,-0.0072755615282660705
112,2025-12-12,2,18979245.0,19348313.0,BOB,-0.009629311630028711
113,2025-12-12,3,18302371.0,16761270.0,BOB,0.04395153943083093
114,2025-12-12,4,17566232.0,16543518.0,BOB,0.029983040039871296
115,2025-12-12,5,16976139.0,13889667.0,BOB,0.09999648154336226
116,2025-12-12,6,16721402.0,12438493.0,BOB,0.14687669485778326
117,2025-12-12,7,15607017.0,11869798.0,BOB,0.13601354451016248
118,2025-12-12,8,14911456.0,11650792.0,BOB,0.12275557400111617
119,2025-12-12,9,14966427.0,12392865.0,BOB,0.0940653727442947
120,2025-12-12,10,15847749.0,14740953.0,BOB,0.03618316331304283
121,2025-12-12,11,18648445.0,17867585.0,BOB,0.021384033258818113
122,2025-12-12,12,20540308.0,16224176.0,BOB,0.11739949892945593
123,2025-12-12,13,20943922.0,17304925.0,BOB,0.09514004435218662
124,2025-12-12,14,20786406.0,17788074.0,BOB,0.077728384154498
125,2025-12-12,15,17276588.0,20626231.0,BOB,-0.08837450850291637
126,2025-12-12,16,18661452.0,21127503.0,BOB,-0.06197828015337422
127,2025-12-12,17,21383091.0,15767447.0,BOB,0.15115915683374492
128,2025-12-12,18,22801190.0,16278117.0,BOB,0.16691885042894952
129,2025-12-12,19,20131134.0,18424108.0,BOB,0.044274809635483546
130,2025-12-12,20,17548104.0,18368085.0,BOB,-0.022830401076238908
131,2025-12-12,21,16807329.0,18652188.0,BOB,-0.052027189202830934
132,2025-12-12,22,16216058.0,18762388.0,BOB,-0.07279711625839524
133,2025-12-12,23,19023022.0,20316470.0,BOB,-0.032879123095946435
134,2025-12-13,0,22102154.0,19736601.0,BOB,0.05653975602285489
135,2025-12-13,1,23140690.0,18238024.0,BOB,0.11848280253465586
136,2025-12-13,2,20759974.0,16102931.0,BOB,0.126334129119775
137,2025-12-13,3,19487553.0,15742189.0,BOB,0.10631255829236558
138,2025-12-13,4,20757942.0,15225330.0,BOB,0.15375511154182978
139,2025-12-13,5,22229167.0,14078186.0,BOB,0.22449945607436597
140,2025-12-13,6,23444039.0,11434238.0,BOB,0.34433469864351385
141,2025-12-13,7,23010051.0,10823218.0,BOB,0.36020264550847864
142,2025-12-13,8,20513728.0,10765659.0,BOB,0.31164514189488435
143,2025-12-13,9,20944648.0,9894316.0,BOB,0.35832371022580395
144,2025-12-13,10,20051578.0,13561033.0,BOB,0.19309850698596429
145,2025-12-13,11,18891764.0,17396838.0,BOB,0.041195469585739344
146,2025-12-13,12,20910558.0,18474210.0,BOB,0.061860158729384926
147,2025-12-13,13,20718064.0,18769773.0,BOB,0.04933901545430305
148,2025-12-13,14,22121214.0,19198062.0,BOB,0.0707454796642613
149,2025-12-13,15,21278928.0,18088310.0,BOB,0.08104754516941219
150,2025-12-13,16,15607105.0,22345300.0,BOB,-0.17754329402840216
151,2025-12-13,17,16510708.0,22254356.0,BOB,-0.14816557506521852
152,2025-12-13,18,17270092.0,22298252.0,BOB,-0.12707532061488344
153,2025-12-13,19,15655444.0,22349964.0,BOB,-0.17614651051766106
154,2025-12-13,20,17823503.0,20753534.0,BOB,-0.07595272285945652
155,2025-12-13,21,19618981.0,18363586.0,BOB,0.03305187350818074
156,2025-12-13,22,19573778.0,19311646.0,BOB,0.006741137758971074
157,2025-12-13,23,20499378.0,21118427.0,BOB,-0.014874619168406407
158,2025-12-14,0,19400854.0,20591515.0,BOB,-0.029772204792369264
159,2025-12-14,1,19318627.0,22231785.0,BOB,-0.07011141068829835
160,2025-12-14,2,17644617.0,22315863.0,BOB,-0.11689664388415755
161,2025-12-14,3,18227569.0,20332012.0,BOB,-0.05457639697900244
162,2025-12-14,4,16509124.0,19392461.0,BOB,-0.08031224805255813
163,2025-12-14,5,17124600.0,17372609.0,BOB,-0.0071892482664322205
164,2025-12-14,6,14277228.0,13063534.0,BOB,0.04439137431502458
165,2025-12-14,7,15702858.0,11248744.0,BOB,0.16526342293122315
166,2025-12-14,8,17203523.0,13265328.0,BOB,0.12925315102955473
167,2025-12-14,9,16259398.0,14668197.0,BOB,0.05144923166511978
168,2025-12-14,10,16475540.0,16263524.0,BOB,0.006475933459795918
169,2025-12-14,11,16265201.0,17530749.0,BOB,-0.03744673548161836
170,2025-12-14,12,19292284.0,18975567.0,BOB,0.008276320507258168
171,2025-12-14,13,20005987.0,18910444.0,BOB,0.02815116833298511
172,2025-12-14,14,15466235.0,19161311.0,BOB,-0.10670914999289871
173,2025-12-14,15,16907808.0,19486343.0,BOB,-0.07085025832859791
174,2025-12-14,16,18827513.0,17953937.0,BOB,0.023750450294917683
175,2025-12-14,17,18096026.0,18164590.0,BOB,-0.001890866939491596
176,2025-12-14,18,19544567.0,21101120.0,BOB,-0.03829564991729627
177,2025-12-14,19,21426367.0,21352056.0,BOB,0.0017371140586458739
178,2025-12-14,20,21622049.0,20541862.0,BOB,0.025618757235304854
179,2025-12-14,21,15486266.0,14133029.0,BOB,0.04568768432874584
180,2025-12-14,22,20541195.0,16787292.0,BOB,0.1005640276821292
181,2025-12-14,23,22254902.0,14119974.0,BOB,0.22364139468131794
182,2025-12-15,0,21768023.0,15320249.0,BOB,0.17384940446942365
183,2025-12-15,1,19364646.0,17678133.0,BOB,0.045528792534706965
184,2025-12-15,2,17403537.0,16556319.0,BOB,0.024947632286780014
185,2025-12-15,3,17484779.0,12255357.0,BOB,0.1758371918675826
186,2025-12-15,4,19724028.0,9743670.0,BOB,0.3386880780439653
187,2025-12-15,5,20401545.0,9823705.0,BOB,0.3499669977915815
188,2025-12-15,6,20933255.0,10148034.0,BOB,0.34700044132661295
189,2025-12-15,7,21168085.0,10242052.0,BOB,0.3478505362775081
190,2025-12-15,8,20858695.0,8561287.0,BOB,0.4179950891880219
191,2025-12-15,9,20455381.0,9196934.0,BOB,0.3796818899300105
192,2025-12-15,10,20590480.0,12875894.0,BOB,0.23051753380871198
193,2025-12-15,11,21865759.0,13481522.0,BOB,0.23719609437568903
194,2025-12-15,12,18486348.0,15575964.0,BOB,0.08544293763735121
195,2025-12-15,13,20185223.0,14708640.0,BOB,0.1569497478682713
196,2025-12-15,14,20355105.0,11947599.0,BOB,0.2602725146476902
