,date,hour,buy_volume,sell_volume,currency,imbalance
73,2025-12-10,11,928223964.0,1047928689.0,ARS,-0.060574634666140846
74,2025-12-10,12,975233347.0,858792839.0,ARS,0.06348901061982982
75,2025-12-10,13,818181702.0,997697549.0,ARS,-0.09885891195746693
76,2025-12-10,14,762717998.0,1356168640.0,ARS,-0.2800766361716044
77,2025-12-10,15,756116798.0,1623378311.0,ARS,-0.36447291264425963
78,2025-12-10,16,766881092.0,1281226417.0,ARS,-0.2511319951417648
79,2025-12-10,17,1003241412.0,1201786838.0,ARS,-0.09004212349660373
80,2025-12-10,18,463569865.0,576968475.0,ARS,-0.10898071281063992
81,2025-12-10,19,870399136.0,1341998618.0,ARS,-0.213162159086155
82,2025-12-10,20,1076840047.0,1028301692.0,ARS,0.023057048416633953
83,2025-12-10,21,600960285.0,798308323.0,ARS,-0.14103656501096892
84,2025-12-10,22,623686975.0,1184391299.0,ARS,-0.3101106473446846
85,2025-12-10,23,550080538.0,1206262163.0,ARS,-0.37360682777136445
86,2025-12-11,0,605612071.0,1154997031.0,ARS,-0.3120425535548549
87,2025-12-11,1,857292610.0,939488379.0,ARS,-0.04574612571215267
88,2025-12-11,2,944963603.0,799329273.0,ARS,0.08349190207894881
89,2025-12-11,3,851952063.0,884370245.0,ARS,-0.01867060156437269
90,2025-12-11,4,955226964.0,647263314.0,ARS,0.19217817058107606
91,2025-12-11,5,929012073.0,771217167.0,ARS,0.0928080180529068
92,2025-12-11,6,936017401.0,826289968.0,ARS,0.06226350461342252
93,2025-12-11,7,889147104.0,860904904.0,ARS,0.016137920399449068
94,2025-12-11,8,939264352.0,927421364.0,ARS,0.006344393112611143
95,2025-12-11,9,931015367.0,917697345.0,ARS,0.007203943540579711
96,2025-12-11,10,1068301005.0,963214679.0,ARS,0.051728040707560694
97,2025-12-11,11,1090884929.0,987596912.0,ARS,0.04969397132202321
98,2025-12-11,12,940002907.0,1017769039.0,ARS,-0.03972175214732595
99,2025-12-11,13,729372435.0,1399550619.0,ARS,-0.3147968089973063
100,2025-12-11,14,845994533.0,1423089638.0,ARS,-0.2543295274699618
101,2025-12-11,15,893078084.0,1285439813.0,ARS,-0.18010489128426013
102,2025-12-11,16,782575284.0,1402338249.0,ARS,-0.28365560267688633
103,2025-12-11,17,1123617814.0,1119879171.0,ARS,0.001666435491108984
104,2025-12-11,18,1015078108.0,1044251015.0,ARS,-0.014166218830286507
105,2025-12-11,19,885358940.0,1348058319.0,ARS,-0.2071710412084713
106,2025-12-11,20,982626623.0,1364124253.0,ARS,-0.16256417922393906
107,2025-12-11,21,760931683.0,1201868487.0,ARS,-0.22464681363870068
108,2025-12-11,22,801311480.0,957588605.0,ARS,-0.08884934757394136
109,2025-12-11,23,690244815.0,805925300.0,ARS,-0.0773177353565841
110,2025-12-12,0,729941722.0,839212174.0,ARS,-0.0696365425204922
111,2025-12-12,1,639824470.0,800843741.0,ARS,-0.11176707431354574
112,2025-12-12,2,626537431.0,840951529.0,ARS,-0.1461095134916722
113,2025-12-12,3,600128419.0,745456014.0,ARS,-0.10800332661101765
114,2025-12-12,4,925764280.0,1008251548.0,ARS,-0.04265077193566794
115,2025-12-12,5,869794692.0,954827926.0,ARS,-0.04660318970133472
116,2025-12-12,6,829922895.0,796313474.0,ARS,0.020666996287056965
117,2025-12-12,7,861469605.0,706876763.0,ARS,0.09857059968018493
118,2025-12-12,8,900441316.0,663400314.0,ARS,0.15157609149975115
119,2025-12-12,9,974966545.0,747536959.0,ARS,0.13203432415194669
120,2025-12-12,10,980450992.0,1031281790.0,ARS,-0.025267171890227716
121,2025-12-12,11,1005776328.0,1130135932.0,ARS,-0.058223180010212594
