,date,avg_buy_price,avg_sell_price,currency,spread_abs,spread_pct
0,2025-12-07,0.8688648111332008,0.8685761494252874,EUR,-0.00028866170791341794,-0.03322837603881857
1,2025-12-08,0.8696432261768082,0.8705485893416928,EUR,0.0009053631648845428,0.10405326088891921
2,2025-12-09,0.8700139204545455,0.8740987236259442,EUR,0.004084803171398699,0.4684104762685486
3,2025-12-10,0.8734370179948586,0.8733631214600377,EUR,-7.38965348209275e-05,-0.008460788747588209
