,date,avg_buy_price,avg_sell_price,currency,spread_abs,spread_pct
0,2025-12-07,9.530452830188677,9.496867924528303,BOB,0.03358490566037453,0.35301770641616625
1,2025-12-08,9.57878874706955,9.497632195884346,BOB,0.08115655118520415,0.8508572066835242
2,2025-12-09,9.494851485148514,9.432915581031788,BOB,0.06193590411672645,0.6544449104870071
3,2025-12-10,9.419437869822486,9.356224791610648,BOB,0.06321307821183808,0.6733512350718073
4,2025-12-11,9.287299270072992,9.215126400833986,BOB,0.07217286923900623,0.7801449444814157
5,2025-12-12,9.178926803855171,9.092794270833334,BOB,0.08613253302183743,0.9427960581245444
6,2025-12-13,9.222496091714435,9.138231770833332,BOB,0.08426432088110225,0.9178756039730287
7,2025-12-14,9.261166403370193,9.15998947368421,BOB,0.10117692968598391,1.098486222702355
8,2025-12-15,9.19355,9.135223009587328,BOB,0.058326990412671975,0.6364527552625869
